Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1592222,PANERA BREAD,PANERA BREAD,1475890.0,Restaurant,Risk 1 (High),6059 N LINCOLN AVE ,CHICAGO,IL,60659.0,11/30/2015,Canvass,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: Caulk by dish machine table in state of disrepair; shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: Non food contact surfaces of ice machine not clean; need detailed cleaning(crevices); non food contact surfaces of coffee station counter; cooler shelving not clean; need detailed cleaning(crevices). | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: Floors under heavy equipment; cooking equipment not clean; need detailed cleaning(crevices); floors in coffee station area; front prep area not clean; need detailed cleaning(corners).  Floors in front prep area need re-grouting. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Walls in 2nd walk in cooler not clean; need detailed cleaning. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: Broken/damaged light shield in 2nd walk in cooler shall be repaired/replaced.,41.99191947,-87.70963133,(41.99191947239194; -87.70963133440333)
1386019,PETE'S PRODUCE,PETE'S PRODUCE,1476553.0,Grocery Store,Risk 2 (Medium),1543 E 87TH ST ,CHICAGO,IL,60619.0,03/17/2015,Short Form Complaint,Pass w/ Conditions,10. SEWAGE AND WASTE WATER DISPOSAL; NO BACK SIPHONAGE; CROSS  CONNECTION AND/OR BACK FLOW - Comments: OBSERVED INADEQUATE WASTE WATER DISPOSAL.OBSERVED WASTE WATER OVER FLOWING FROM GREASE TRAP AT 3- COMPARTMENT SINK WHEN WATER IS RELEASED FROM SINK FOUL ODOR DETECTED AND GREASE AND FOOD DEBRI POOLING ON TO FLOOR.PLUMBER ON SITE AT THIS TIME RODDING FLOOR DRAIN.MUST MAINTAIN AT ALL TIMES.(CRITICAL 7-38-030). | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: Inspector Comments: MUST REMOVE RUST FROM SHELVING UNITS IN MEAT WALK IN COOLER | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: Inspector Comments: MUST CLEAN FOOD DEBRI FROM UNDERSIDES OF CUTTING BOARDS;WALK IN COOLER SHELVING UNITS;PRODUCE WRAPPING STATION.   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: Inspector Comments: MUST CLEAN FOOD DEBRI FROM FLOORS IN ALL WALK IN COOLERS AND REAR STORAGE AREA.MUST REPAIR OR REPLACE BROKEN FLOOR TILES IN MEAT PREP AREA ;DISH WASHING AREA;PRODUCE WALK IN COOLER;FLOOR DRAIN COVER IN MEAT WALK IN COOLER.MUST GROUT FLOOR IN PRODUCE AREA AND REAR STORAGE AREA.   | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: Inspector Comments: MUST ELEVATE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN ELECTRICAL AREA.  ,41.73679546,-87.58627251,(41.736795457642984; -87.58627250913062)
1975524,CITY FRESH MARKET,CITY FRESH MARKET,1479959.0,Grocery Store,Risk 1 (High),3201 W DEVON AVE ,CHICAGO,IL,60659.0,11/16/2016,Canvass Re-Inspection,Pass w/ Conditions,14. PREVIOUS SERIOUS VIOLATION CORRECTED; 7-42-090 - Comments: UPON REINSPECTION PREVIOUS SERIOUS VIOLATIONS WERE NOT CORRECTED FROM INSPECTION # 1971107 DATED 11/9/16: 3 COMPARTMENT SINK IN MEAT CUTTING ROOM BACK UP WAS COMPLETELY ABATED AND VIOLATION CORRECTED. THE 3 COMPARTMENT SINK IN THE BAKERY ALTHOUGH THE BACK UP WAS ABATED THE GREASE TRAP IS NOW LEAKING FROM THE TOP COVER WHEN THE MIDDLE COMPARTMENT OF THE 3 COMPARTMENT SINK IS DRAINED. TOP OF GREASE TRAP WAS TIGGHTENED DURING INSPECTION AND CAULK WAS PLACED AROUND THE OUTSIDE. GREASE TRAP WAS NOT LEAKING BY END OF INSPECTION. CRITICAL VIOLATION 7-42-090 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: OBSERVED SPLASH GUARD IS NEEDED ON EXPOSED HAND SINK IN BASEMENT IN BETWEEN EXPOSED HAND SINK AND FOOD PREPARATION SINK. INSTALL AND MAINTAIN. OBSERVED CAULKING BLACK WITH MILDEWY LIKE SUBSTANCE BEHIND 3 COMPARTMENT SINK IN BASEMENT. RECAULK AND MAINTAIN.OBSERVED EXCESS ICE ACCUMULATION ON WALLS AND FLOOR OF WALK IN FREEZER. ICE ACCUMUALTION MUST BE DEFROSTED AND WALK IN FREEZER MUST BE MAINTAINED. OBSERVED PROOFER IN BASEMENT LEAKING ONTO FLOOR. REPAIR PROOFER AND MAINTAIN. OBSERVED RAW WOOD BOARDS AT BASE OF PREP TABLES IN COOKING AREA IN BASEMENT. RAW WOOD IS PROHIBITED AND ALL RAW WOOD MUST BE PAINTED OR SEALED SO THAT IT IS SMOOTH AND EASILY CLEANABLE. OBSERVED SHELVES IN DAIRY WLAK IN COOLER RUSTY. SHELVES MUST BE RESTORED TO A SMOOTH EASILY CLEANABLE SURFACE AND MAINTAINED. OBSERVED CUTTING BOARDS IN MEAT CUTTING ROOM WITH DARK GROOVES. ALL DARK GROOVES MUST BE REMOVED OR CUTTING BOARDS MUST BE REPLACED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED BAKERY REFRIGERATOR IN BASEMENT UNCLEAN. CLEAN INTERIOR AND EXTERIOR DOORS. OBSERVED MIXERS IN BAKERY WITH FOOD DEBRIS ON UNDERSIDES. MUST CLEAN AND MAINTAIN UNDERSIDES OF MIXERS. OBSERVED FAN COVERS IN PRODUCE COOLERS WITH DUST ACCUMULATION. CLEAN AND MAINTAIN FAN COVERS. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments:  OBSERVED FLOORS ON MAIN LEVEL NEAR 3 COMPARTMENT SINK AROUND GREASE TRAP IN BAKERY AREA WITH WATER ON FLOOR. ALTHOUGH NO LEAK WAS DETECTED AT TIME OF ISNPECTION. FLOOR MUST BE MAINTAINED IN A CLEAN AND DRY CONDITION. OBSERVED FLOOR IN BASEMENT AROUND PROOFER WITH STANDING WATER. FLOOR MUST BE KEPT CLEAN AND DRY. MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: : OBSERVED SLOW DRAINING HAND SINK IN BASEMENT NEXT TO 1 COMPARTMENT FOOD PREPARATION SINK. CLEAR DRAIN AND MAINTAIN. OBSERVED LEVER STOPPERS FOR 3 COMPARTMENT SINK IN DELI AREA IN DISREPAIR. REPAIR LEVER STOPPERS SO WATER CAN BE HELD IN ALL 3 BASINS OF SINK.,41.99727847,-87.70940736,(41.9972784744174; -87.70940735717784)
1321733,MCDONALD'S,MCDONALD'S,1490035.0,Restaurant,Risk 2 (Medium),6900 S LAFAYETTE AVE ,CHICAGO,IL,60621.0,02/05/2013,Complaint,Fail,18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED; A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: 20-25 MICE DROPPINGS OBSERVED SCATTERED ALONG THE BASES OF HE WALLS IN BASEMENT STORAGE AREAS.MUST CLEAN AND SANITIZE ALL AFFECTED AREAS; SEAL UP ALL OPENINGS IN WALLS; CEILINGS; etc TO PREVENT RODENT ENTRY AND REPAIR LEFT LOWER CORNER OF BASEMENT DOOR AND REPAIR BOTTOM OF REAR EXIT DOOR BY DRIVE THRU AREA. ALSO OBSERVED I LARGE ROACH CRAWLING ON BOX IN BASEMENT STORAGE AREA; REQUEST SERVICE FROM PEST CONTROL COMPANY. CITATION ISSUED-SERIOUS 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE FOLLOWING: ALL UNUSED EQUIPMENT STORED IN BASEMENT; ALL SHELVES & STORAGE RACKS THROUGHOUT; DUST BUILD-UP ON COILS IN WALK-IN COOLER; CABINET INTERIORS OF DEEP FRYERS; GREASE BUILD-UP ON COOKING EQUIPMENT AND ALL OTHER UNCLEAN SURFACES. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOORS THROUGHOUT(POP SPILLAGE) ALONG ALL WALL BASES; IN CORNERS; UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT(INCLUDING BASEMENT). | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN ALL WALLS IN BASEMENT WHERE NEEDED. PAINT WALLS THROUGHOUT WHERE NO LONGER EASILY CLEANABLE. SEAL UP ALL CRACKS; HOLES AND OPENINGS IN WALLS THROUGHOUT BASEMENT. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: NEED TO REPLACE MISSING LIGHT SHIELD IN REAR WALK-IN FREEZER. NEED TO CLEAN INSIDE LIGHT SHIELD IN LADIES ROOM; AND BASEMENT HALLWAY.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  3 COMP. SINK NOZZLE LEAKING NEED TO REPAIR.   | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELIMINATE CLUTTERED AREA(S) IN BASEMENT.,41.76915534,-87.62681268,(41.76915533533597; -87.62681267627248)
2135483,CESAR'S ON BROADWAY,CESAR'S ON BROADWAY,1492853.0,Restaurant,Risk 1 (High),2924-2926 N BROADWAY ,CHICAGO,IL,60657.0,01/16/2018,Complaint,Pass,30. FOOD IN ORIGINAL CONTAINER; PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOUND BULK FOOD WITH NO LABEL (FLOUR; SUGAR; ETC.) MUST LABEL BULK FOOD. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: FOUND FOOD CONTAINERS NOT STORED PROPERLY. MUST STORE INVERTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: MUST PAINT/SEAL RAW WOOD PANELING BEHIND COOLERS AND SINKS AT ALL BARS.  | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: MUST STORE ALL ITEMS IN BASEMENT ELECTRICAL UTILITY CLOSET AT LEAST 6 INCHES OFF THE FLOOR. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOODHANDLERS AT PREMISES WITH NO FOODHANDLER CERTIFICATES. MUST PROVIDE.,41.93563186,-87.64439808,(41.93563185766838; -87.64439807874828)
2288354,TAQUERIA EL ARCO,EL POLLO CRIS CRIS,1495623.0,Restaurant,Risk 1 (High),3105 W 26TH ST ,CHICAGO,IL,60623.0,05/07/2019,Canvass,Fail,15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED RAW AND COOKED FOODS UNCOVERED AND RAW FOOD STORED ABOVE COOKED FOODS IN BOTH WALK IN COOLERS(PORK;CHICKEN ;TONGUE;FISH;SALSA;ETC)MUST KEEP FOODS SEPARATED; PROTECTED; AND COVERED AT ALL TIMES. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED TCS FOOD (COOKED STEAK 118 DEGREES F) AT AN IMPROPER HOT HOLDING TEMPERATURE; SITTING IN A PAN AT THE BOTTOM OF THE COOKING EQUIPMENT . INSTRUCTED THAT HOT HOLDING SHOULD BE HELD AT 135 DEGREE F AND ABOVE. EMPLOYEE VOLUNTARILY DISCARDED SAID FOOD ITEM. APPROX 2 LBS FOOD AND $30 VALUE. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT/TCS FOODS (COOKED CHICKEN; HOT DOGS; HAM; ETC.) WITHOUT PROPER DATE MARKING AND DISPOSITION. INSTRUCTED THAT ALL TCS FOODS PREPARED ON PREMISES AND HELD FOR OVER 24 HOURS MUST HAVE PROPER DATE MARKING AND DISPOSITION. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO DISCLOSURE AND REMINDER ABOUT THE RISK OF CONSUMING SUCH FOODS ON MENUS.MUST PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: OBSERVED BLACK CRATES; GARBAGE CANS; AND PLASTIC BAGS BEING USED TO STORE AND HOUSE FOOD ITEMS. INSTRUCTED TO REMOVE AND PROVIDE FOOD GRADE CONTAINERS. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS # 37; 49; 51; 55; 56; AND 58 NO CORRECTED FROM REPORT #2200494 DATED AUGUST 3; 2018 NOT CORRECTED AND/OR MAINTAINED. INSTRUCTED TO CORRECT AND MAINTAIN:#58- ALL CERTIFIED MANAGERS ARE REQUIRED TO HAVE ALLERGEN TRAINING. #37 MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. #49 MUST CLEAN EXCESSIVE GREASE AND FOOD DEBRIS BUILD UP FROM GRILL TABLES;PREP TABLES;WALK IN COOLER SHELVING UNITS;ROLLING CARTS;PREP COOLERS;FANGUARD COVERS IN WALK IN COOLER;FRYER CABINETS. #49 CLEAN DEBRIS BUILD UP FROM CUTTING BOARDS. #51 MUST REPAIR OR REPLACE LEAKY PIPE AT HAND SINK IN REAR DISH WASHING AREA. #55 MUST ELEVATE;REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN STORAGE AREAS. #55 CLEAN GREASE AND FOOD DEBRIS FROM FLOORS THROUGHOUT.MUST REMOVE WATER FROM FLOOR IN REAR DISH WASHING AREA AND KEEP DRY. #56  MUST PROVIDE A LIGHT SHIELD AT HOOD OF COOKING EQUIPMENT. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED ?,41.84443293,-87.70281289,(41.84443292727965; -87.70281289451243)
1632144,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1496019.0,Restaurant,Risk 1 (High),2302 W 95TH ST ,CHICAGO,IL,60643.0,02/23/2016,Short Form Complaint,Pass,34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: GROUT LOOSE FLOOR TILES NEAR MIDDLE EXPOSED SINK; ICE MACHINE; AND 3-COMPARTMENT SINK. CLEAN ALL FLOOR DRAINS.   | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLER CERTIFICATES AVAILABLE DURING INSPECTION. INSTRUCTED MANAGER TO PROVIDE FOOD HANDLER CERTIFICATES FOR ALL EMPLOYEES.,41.72108295,-87.67978068,(41.72108295395987; -87.67978067609734)
2385454,SILVER SPOON RESTAURANT,SILVER SPOON RESTAURANT,1514664.0,Restaurant,Risk 1 (High),710 N RUSH ST ,CHICAGO,IL,60611.0,07/28/2020,Complaint,Pass,38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: FOUND SEVERAL DEAD COCKROACHES UNDER 3-COMP SINK AND SUMP PUMP ROOM; INSTRUCTED TO REMOVE AND CLEAN ALL DEAD INSECTS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MISSING A LIGHT SHIELD AT KITCHEN'S CEILING LIGHT FIXTURE; INSTRUCTED TO INSTALL.,41.89532082,-87.6256201,(41.89532082029217; -87.62562009892783)
2283102,RABBIT HOLE,RABBIT HOLE,1514802.0,Restaurant,Risk 1 (High),1208 N WELLS ST ,CHICAGO,IL,60610.0,04/12/2019,Canvass Re-Inspection,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12 OBSERVED NO BACKFLOW PREVENTION DEVICE FOR COFFEE MACHINE LOCATED IN THE BASEMENT. A BACK FLOW PREVENTION DEVICE MUST BE LOCATED; SO THAT IT MAY BE SERVICED AND MAINTAINED. - | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367- OBSERVED ALLERGEN AWARENESS CERTIFICATE NOT MAINTAINED. INSTRUCTED MANAGER TO OBTAIN ALLERGEN AWARENESS CERTIFICATES. ,41.9041507,-87.63463644,(41.90415070255982; -87.63463643971943)
2588000,HOLIDAY INN CHICAGO O'HARE,HOLIDAY INN/BAR LOUIE,1518913.0,Restaurant,Risk 1 (High),5615 N CUMBERLAND AVE ,CHICAGO,IL,60631.0,01/12/2024,Canvass Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED CERTIFIED MANAGER ON DUTY WITHOUT ALLERGEN TRAINING. INSTRUCTED ALL EMPLOYEES HOLDING CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.,41.98142816,-87.8364343,(41.98142816417737; -87.83643430209348)
673259,McDONALDS,McDONALDS,1519152.0,Restaurant,Risk 2 (Medium),6355 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60637.0,01/13/2012,Short Form Complaint,Pass,33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage.CONTINUE TO CLEAN AND SANITIZE COFFEE STATION; JUICE DRIP TRAY ETC.FROM REPORT 537754 12/7/11   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code; be smooth and easily cleaned; and be kept clean and in good repair.CONTINUE TO CLEAN FLOORS AS REPORTED IN REPORT 537754 12/7/11   | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. CONTINUE TO FILL HOLES ON KITCHEN NORTH WALL AS LISTED IN REPORT 537754 12/7/11   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures; such as toilets; sinks; washbasins; etc.; must be adequately trapped; vented; and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.  CLEAN DRAINS OF RIGHT SINK IN MEN WASHROOM AND LEFT SINK IN WOMEN WASHROOM (SLOW DRAINING).,41.77859718,-87.61544139,(41.77859718342359; -87.61544138794639)
2312439,PHILLY'S BEST,PHILLY'S BEST,1520673.0,Restaurant,Risk 1 (High),907 W BELMONT AVE,CHICAGO,IL,60657.0,09/17/2019,Canvass,Fail,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED FACILITY TO DEVELOP AND MAINTAIN A PROCEDURE/PLAN AND TO MAINTAIN ANY APPROPRIATE SUPPLIES ON SITE.  PRIORITY FOUNDATION VIOLATION 7-38-005.  CITATION ISSUED - | 22. PROPER COLD HOLDING TEMPERATURES - Comments: FOUND TCS FOODS AT IMPROPER TEMPERATURE: 2lb OF SPINACH AND FETA CHEESE AT TEMP OF 47.8F; 5lb OF FETA CHEESE BLOCK AT TEMP OF 44.5F; STORED INSIDE THE THREE DOORREACH-IN COOLER; 2lb OF COOKED RICE AT TEMP OF 44.5F TO 45F STORED INSIDE THE REACH-IN COOLER; 4lb OF COOKED CHICKEN AT TEMP OF 50.3F TO 50.7F STORED INSIDE THE THREE DOOR REACH-IN COOLER. COLD PRODUCT MUST MAINTAIN TEMP OF 41F AND BELOW.FOOD IN QUESTION WAS DISCARDED AND DENATURED.  POUNDS 13;VALUE 35. PRIORITY VIOLATION:7-38-005;CITATION ISSUED  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: FOOD AT DRY STORAGE MUST BE LABELED WITH COMMON LABEL. | 38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: FOUND  FLYING INSECT ACTIVITY AT PREMISES. OBSERVED ABOUT 60 FLYING INSECTS ON WALLS AT PREP AREA; MOP SINK AREAS AND DISHWASHING AREAS. MUST ELIMINATE FRUIT FLIES. NOTIFY PEST CONTROL OPERATOR. -  PRIORITY FOUNDATION VIOLATION 7-38-020(A);CITATION ISSUED. | 38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: OUTER OPENING NOT PROTECTED.SIDE DOOR WITH GAP BETWEEN DOOR AND FRAME;REPAIR CAUSE. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTH IN PREP AREA MUST BE STORED INSIDE SANITIZER SOLUTION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: BROKEN RUBBER GASKET AT ONE DOOR AND THREE DOOR SMALL COOLERS;REPLACE; IN PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: FOUND CONDENSER UNIT INSIDE THE WALK-IN FREEZER WITH BUILD-UP ICE;CONDENSER UNIT INSIDE THE WALK-IN COOLER LEAKING;REPAIR CAUSE AND PROVIDE COVER FOR UNIT. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR AND EXTERIOR OF COOKING EQUIPMENT(DEEP FRYERS AND OVENS)ALSO WHEELS OF THE UNITS.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM 12-5-18;REPORT #2241066  #58)PA 100-0367 FOUND CITY OF CHICAGO SANITATION MANAGERS WITH NO ALLERGEN TRAINING. MUST PROVIDE. #55) 6-501-12 FOUND FLOORS NOT CLEAN THROUGHOUT PREMISES.(EXCESSIVE FOOD DEBRIS/GREASE BUILD UP BEHIND COOKING EQUIPMENT). MUST CLEAN AND SANITIZE.  PRIORITY FOUNDATION VIOLATION:7-42-090;CITATION ISSUED,41.93983429,-87.65188242,(41.939834292931025; -87.6518824218835)
1387816,EASTSIDE SHARKS; INC.,SHARKS,1545884.0,Restaurant,Risk 2 (Medium),100 E 79TH ST ,CHICAGO,IL,60619.0,12/23/2014,Canvass,Pass,30. FOOD IN ORIGINAL CONTAINER; PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL BULK FOOD CONTAINERS IN REAR STORAGE CLOSET | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: REMOVE RUST FROM GREASE TRAP AT THE 3 COMPARTMENT SINK IN REAR PF PREMISES AND REMOVE RUST FROM METAL SHELVES IN REAR OF PREMISES | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: CLEAN BOTTOM COMPARTMENTS OF DEEP FRYERS;HAS ACCUMLATION OF GREASE BUILD-UP;INSTRUCTED TO CLEAN AND MAINTAIN EQUIPMENT | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORES IN REAR AND PREP[ AREA BEHIND COOKING EQUIPMENT;ALONG WALL BASE AND CORNERS | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN THE VENTS THROUGHOUT PREMISES OF DUST BUIKLD-UP AND REPLACE STAINED CEILING TILES IN STORAGE  CLOSET IN REAR OF PREMISES WHERE HOT WATER TANK IS STORED | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETERS INSIDE THE PREP COOLERS AT FRONT PREP AREA AND INSIDE THE WALK-IN COOLER IN REAR OF PREMISES;THE THERMOMETER ON THE OUTSIDE OF COOLER IS BROKEN;MUST PROVIDE THERMOMETERS | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER FROM STORAGE CLOSET WHERE THE HOT WATER TANK IS STORED;TO PREVENT RODENT HARBORAGE,41.75111814,-87.62130733,(41.75111814085375; -87.62130733246569)
1296798,BEVERLY BAKERY INC,BEVERLY BAKERY INC,1546696.0,Bakery,Risk 1 (High),10528 S WESTERN AVE ,CHICAGO,IL,60643.0,03/28/2014,Canvass,Pass,33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR PANEL NEED CLEANING INSIDE ICE MACHINE.ALSO EXTERIOR OF DRY STORAGE FROSTING CONTAINERS NOT CLEAN OF DEBRIS IN STORAGE AREA NEAR DISH WASING ROOM.MUST CLEAN/MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: TOOLS/SUPPLIES ON FLOORS IN BOILER ROOM.MUST ELEVATE PROPERLY OFF FLOORS ON SHELVING. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: LIGHTS NOT SHIELDED IN FRONT PREP BEHIND FRONT COUNTER.MUST INSTALL SHIELDS.,41.70184538,-87.68162396,(41.701845379909194; -87.68162396031465)
