Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUPATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PALAKKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MAHESANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PONNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BADRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kochi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kukatpally; HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANCHIPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GORAKHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AJMER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BAREILLY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,लखनऊ,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAOBAICHA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARAIKKUDI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Agarpara,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TUMAKURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KAHALGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AGRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ernakulam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Dwarka 110078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NALGONDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Panipat,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BAHADURGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUKALUKUNDRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NELLORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SRINAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BIKANER 9680830319,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALAMASSERY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kanpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SALEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AIZAWL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HARIDWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MHOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOTA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PERALASSERI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DIMAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MORADABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Dalhousie,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HOWRAH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Shirgaon; Badlapur East,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,OTTAPPALAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUDHIANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MALAPPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PILKHUWA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KORBA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOIPADY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VASAI East,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Madhurawada,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KUNNATHUNAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ORAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MAPUSA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SOUTH WEST DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CUTTACK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHARWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KATTANAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLACHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHENKANAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JATANI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NILAMBUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ATMAKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ATMAKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ATMAKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ATMAKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SILVASSA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI 400066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ATTAYAMPATTI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHULE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAHARANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thrissur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thrissur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KHED,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATHANKOT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IRINGAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAHARSA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AMRELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thane,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PORT BLAIR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Arvi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,UDAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Amravati,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MADHURAWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kohima,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NURPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kaloor; KOCHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARJAT RAIGARH DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ASANSOL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LATUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NARSAMPET,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SRIPERUMBUDUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GANGTOK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VIJAYAWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BUXAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,EDATHALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,EDATHALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,EDATHALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BARGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SALEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Jaipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Navi Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Navi Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIRANGUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BIJNOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ADONI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOWGONG,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Rohtak,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Rohtak,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AGARTALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,chandigarh,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,chandigarh,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BIDAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BODINAYAKANUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VRINDAVAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHANBAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Cochin,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SIPCOT THOOTHUKUDI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NELLORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMSHEDPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Rewari,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ranchi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ranchi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ranchi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Barendrapara;near-Avinandan Furniture; PO-Sonarpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Jammu,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MAKAVARAPALEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOTA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SATARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Palakkad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUCHIRAPPALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BODINAYAKANUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BAMBOOFLAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Badvel,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bettiah,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SITAMARHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEOBAND,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANUGUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANUGUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SOUTH WEST DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PRAYAGRAJ,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thrissur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SALEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PONDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAIHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAIHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIJAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALLAHABAD,IN,Easy Ship,False
