Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,400607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,686691,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400606,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,744101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,508206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,753008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,221005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,712124,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,585102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,370465,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122505,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,496001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,415001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,576102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,284128,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,816109,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,181123,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,505001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,221003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,412101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,134109,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,737136,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,680571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,581401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,208001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,208001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,208001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600093,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,412101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682509,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,562110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,271801,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,442001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201305,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,534202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,490006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,509001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,713304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560079,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,831011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,761215,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,851117,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,452020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,180004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,180004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500082,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600123,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,626203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403602,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,450001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403802,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,322215,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,322215,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,322215,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,322215,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,305002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,734014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,804408,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,804408,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,247667,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,831020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,686515,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,591108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,642002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,642003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,831009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,390010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,800020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,788806,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,834001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201305,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,711106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,121002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,782435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,782435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,222002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,626125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,721132,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,721132,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,721132,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,796001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410218,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,314031,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,385360,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,768001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,250002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,629160,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,382481,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,516434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,531173,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,144001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,843302,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,621218,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,334403,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,620002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,221003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,462026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,522601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,206001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,676121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,676121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,249193,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845438,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,275102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,671123,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,522101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,562149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,786610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,562110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,422008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,605008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,690105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,520008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,607802,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,784125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,365430,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,431401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,412105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,462044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,683101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,520015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,691523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401209,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,143001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560065,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,131001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403708,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,224001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,824101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,577228,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,370001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,360002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,431001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,147001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,690559,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,602106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,247667,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,853202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,853202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,384315,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,147103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,394105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,263637,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,753014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,531151,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,573201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,685586,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,382460,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,734014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,502300,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,570011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110032,IN,Easy Ship,False
