Fulfilment,Sales Channel ,ship-service-level,Style,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0081,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0391,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3759,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0241,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3807,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET336,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0245,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET393,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3423,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3571,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3467,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3762,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3835,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET336,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET199,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW009,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3700,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3415,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2153,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3449,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3416,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3728,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2100,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET219,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0176,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0088,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET132,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET197,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0418,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3252,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3454,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5010,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0347,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3751,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3601,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW039,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3752,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM039,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0112,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5022,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET366,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET408,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3775,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5032,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET348,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1951,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3568,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2205,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET240,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3860,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5010,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2086,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET058,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3634,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3423,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET037,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3838,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3684,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET322,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3539,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3562,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET320,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3565,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3446,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0333,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5023,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0081,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3751,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3265,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2032,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3658,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW008,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET243,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0251,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0083,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3765,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3794,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET232,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3738,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3562,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3506,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3638,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0335,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3785,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0335,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3475,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1998,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3680,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3879,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1998,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0282,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5021,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3602,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3640,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3751,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW027,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5019,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5018,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5024,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5008,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3500,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3638,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2153,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3577,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0048,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3894,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3787,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3485,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3622,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0159,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5024,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0397,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3733,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3560,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW015,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0089,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3786,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET196,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3449,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET116,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3485,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3928,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3334,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3384,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3751,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0113,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3537,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3714,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3453,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0148,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET394,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0126,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3652,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW037,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0185,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3674,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3838,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3784,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3461,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3659,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET037,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET182,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3820,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM029,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3526,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3706,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET204,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3881,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3753,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5022,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3371,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3896,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET224,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3836,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET393,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3625,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3786,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0139,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET380,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BL103,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3669,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0310,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET352,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3501,1,INR,IN,Easy Ship,False
