Date,Status
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Returned to Seller
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Returned to Seller
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-25-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Returned to Seller
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-24-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Returned to Seller
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-23-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Returned to Seller
05-22-22,Shipped - Returned to Seller
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Returned to Seller
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Returned to Seller
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Returned to Seller
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Returned to Seller
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
05-22-22,Shipped - Delivered to Buyer
