Fulfilment,Sales Channel ,ship-service-level,ASIN,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,B08QGKNC21,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT47S1K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDYFFP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09G2RQSRZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07MY3QM3X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09434LP3S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MYPMVSL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M768PCX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NV5WD8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08BJRFKHF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NP8KTV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07K3VQMML,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4DLL7D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S7RJ69,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN4P12Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07GRRLW2H,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ4FRW9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08VW3P7X2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD9566,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXBV2CM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4H7B3Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08316ZX2Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091YNCY8B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5WHLJD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGRKXZ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07MY3JHTT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFJ2XF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WHW7BLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986YS2YT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDPH6J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV8PXG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK67Y51,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08VWRSTXS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGKNC21,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGKNC21,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XQ8MCKP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YNFKKGY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Y3VHQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07BL1VXZW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08P1FMXZ5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0943J7V7G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S8W6W1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK63SGY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN4WMPP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08TZWD17Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PCW5HD7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N1BYTL6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9KCKQD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082Z39HTP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FB2C9L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983121HP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NS941D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQKVD6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08L3SJ51W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094FQBK55,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKCY6NK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT47S1K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986XV48J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYRHFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD1W5YQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922TJXMK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY68JK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0845Z3SQS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXTJKKG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LRFQF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3KC8TQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FC9KR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYBW5R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092CZP2ZY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYPQ7NW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC68QLJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HK4JSRK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMMN974,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y25NR54,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07PB1JMKG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B55BHQV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NL1RQ2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ275XH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXTRG1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NP224P,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3NFPCM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT5YYZK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983G1KLL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZMK13,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091GKR2J5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WVMMCY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085CDHN7H,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZDB2S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B097ZZKJLB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WRBG19P,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3ZYRNS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Z82BFF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6X6C6T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07MY3LH34,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ1Z5XS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085HRZN1M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W7T8ZY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0893DN1TK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081X2QPXK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PCW5HD7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WYGJFV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGJ32WW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRXQRTY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YNXDH8B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZWBRY9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7CGHJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922QY1KW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09BQGNYP6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FC9KR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0B1T4RTFX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5X6P32,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRSX6D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC57SBH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WVMMCY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WX4G4Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXRQ1Y4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092CZVR7X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08P1G6BB1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811D23W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091GP54JG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3ZQCF9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGM18YN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3H5PY8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZ2CHY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098316HXL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811GCYY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07K3YQLF1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094FJ8SZ7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZDB2S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZB7K3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4TVYBJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3THDTH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B083ZZ8869,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WPR181B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G2B1FV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MYV6C3Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094381F4W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYYZMKB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W7T8ZY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZJ4LHQ7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G23VMN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YC7HZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2GHWP2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B084KJFN62,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYYZMKB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089FZQSBS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G1JFVJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGP2JMT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYHWLX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098112V2V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YC7HZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DYB2P,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N45JGMJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098731WQ8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B083SNBTL8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZZ96LZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YB1FR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD3SPHL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S91CSR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDL8QHB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WP5HGBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085H9W3YM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ56TWR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5X6P32,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098316HXL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B077MFFX2S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098124TF1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NN1G6X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08V197XLZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NP47VY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3R6L8S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ4RWZG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKCSJQ5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY289H8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B077MF72BK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3YC632,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WPR181B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y26SM95,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN4P12Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WP5HGBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PDMYX2R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KRTQ8MX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Q8JXX9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXFMPPZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDY4NQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0899Z4589,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZV9GB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LJWBB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986X19QC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091GP6Q9K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN1HZ58,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0899QQHBZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD41FDF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G2B1FV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B06Y57CT5J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC68QLJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092CZVR7X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D2DFD6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3R6L8S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYSX188,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HK6WL3S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNQSLS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822W6T1C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSJG7Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922QTZQ5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YMCZK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN3TB2G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D2KTHR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC53FQW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07BL27M99,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDLSGZM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY289H8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP2Y81T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ3H57V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3XM19N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3R5C7C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07JG3CND8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZJJK7MH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098315N2Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3F7W6T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RSW21QS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WVMMCY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YN2YJ3W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ4XRT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH4H7T2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP2HWM6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W8DNQX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0845WMZ1J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08VWRSTXS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822RTHVK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ56TWR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZGNNV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Q3JQXWY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983G1KLL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y39YDYQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NS3FWG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT99GWK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NS6BTY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXR4JZC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NMS7VM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMG7SGL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NPX3HG3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3XRLGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094FJZ7MZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH6DNNN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPCRB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXMZY85,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986XQG53,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G2B1FV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP2Y81T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CTBRNWK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09XKC6FSQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822TBFW3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYHWLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNHF3KB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QJN1DQJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHHR63S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMKKJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WP5HRMB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZYR1X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZJ666,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ5TMFZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894WL9SH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5XFLN3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZYR2ZVM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CDRLFN4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRYFMQJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KR9JYNQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3WDYB6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y26SM95,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNHXXDY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ9BRQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ138QZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WVMMCY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07RSXFQ78,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSGTJ9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091GLPVMK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09G2RJSGG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NP7JBN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXTJKKG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09G2RJSGG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3BNDTT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT7BX8Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF9KV8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y26H8X1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN37FYX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFD39V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09438DWKT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYSSBNB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZJ2CB3B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSJ3TZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08TZD8JD6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ39KJ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YN44FZJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B06Y57CT5J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH7GXJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN41YXK,INR,IN,Easy Ship,False
